################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.7611166823568908E-02 a       366     0    37     1     6
 -3.6348265905194760E-01 a       367     0    37     1     7
  3.5314718644308629E-01 a       368     0    37     1     8
 -2.5944631910923477E-01 a       369     0    37     1     9
 -2.8598711629989815E-01 a       370     0    37     1    10
  1.2482527057977325E-01 a       371     0    38     1     1
  1.1834881716288730E-02 a       372     0    38     1     2
  1.8382918360970285E-01 a       373     0    38     1     3
  3.7003386707371709E-02 a       374     0    38     1     4
  6.5041406189895956E-02 a       375     0    38     1     5
 -1.6215109577550693E-02 a       376     0    38     1     6
  2.1790628962561545E-01 a       377     0    38     1     7
 -1.2316180272323986E-01 a       378     0    38     1     8
  1.4717653510612644E-01 a       379     0    38     1     9
  3.2487065187454235E-02 a       380     0    38     1    10
 -1.3737025901588143E-01 a       381     0    39     1     1
 -1.6476507738221879E-01 a       382     0    39     1     2
 -1.2302334941462362E-01 a       383     0    39     1     3
 -3.4428932790963823E-01 a       384     0    39     1     4
  5.0135069544945433E-02 a       385     0    39     1     5
 -2.8355644299943611E-01 a       386     0    39     1     6
  3.2632822123235439E-01 a       387     0    39     1     7
  1.8251705111609651E-01 a       388     0    39     1     8
  7.3254534010213325E-03 a       389     0    39     1     9
  2.2834449481142466E-01 a       390     0    39     1    10
  8.8516121986623349E-03 a       391     0    40     1     1
 -5.3897430024071762E-02 a       392     0    40     1     2
 -1.1075555016732175E-02 a       393     0    40     1     3
  2.6904217356372079E-01 a       394     0    40     1     4
 -9.2526430379024374E-02 a       395     0    40     1     5
  1.3202421388069224E-01 a       396     0    40     1     6
  2.9658902705163698E-01 a       397     0    40     1     7
 -9.0568598059721696E-03 a       398     0    40     1     8
 -3.2726988908877656E-03 a       399     0    40     1     9
 -8.6332902461649652E-02 a       400     0    40     1    10
 -1.1576750500204334E-01 a       401     0    41     1     1
 -1.5811018149107067E-01 a       402     0    41     1     2
 -4.9940566694087862E-01 a       403     0    41     1     3
  2.6783987651841434E-01 a       404     0    41     1     4
  2.6610767642663996E-01 a       405     0    41     1     5
  1.3041926314520472E-01 a       406     0    41     1     6
  9.9431451211198021E-02 a       407     0    41     1     7
 -2.1649797326003595E-01 a       408     0    41     1     8
  7.3115411799708055E-02 a       409     0    41     1     9
  3.6634464544564510E-01 a       410     0    41     1    10
 -2.2435374198014063E-01 a       411     0    42     1     1
 -1.5749779232780800E-02 a       412     0    42     1     2
 -2.3799990016861383E-01 a       413     0    42     1     3
  1.7005572185092396E-01 a       414     0    42     1     4
 -1.8490563886908798E-02 a       415     0    42     1     5
  2.8746647323456848E-01 a       416     0    42     1     6
  6.3710482978586253E-02 a       417     0    42     1     7
 -6.0177973805904339E-02 a       418     0    42     1     8
 -4.5371735227803056E-01 a       419     0    42     1     9
  3.1543778485518181E-01 a       420     0    42     1    10
  5.5555669261544365E-02 a       421     0    43     1     1
 -2.3225316843078245E-01 a       422     0    43     1     2
 -1.1626328671259774E-01 a       423     0    43     1     3
  1.5764436126097614E-01 a       424     0    43     1     4
  1.9980111511202877E-02 a       425     0    43     1     5
  6.3046629261343618E-03 a       426     0    43     1     6
  1.6671103883914357E-01 a       427     0    43     1     7
 -5.5987849312224731E-02 a       428     0    43     1     8
  1.6651066654196608E-01 a       429     0    43     1     9
 -4.3907785546746890E-04 a       430     0    43     1    10
  6.2419300891073143E-02 a       431     0    44     1     1
  1.1191404427162660E-01 a       432     0    44     1     2
  1.0895790942981258E-01 a       433     0    44     1     3
 -1.1208350037221687E-01 a       434     0    44     1     4
 -2.2078537860337664E-02 a       435     0    44     1     5
 -2.5827483766683292E-02 a       436     0    44     1     6
  9.3432882646821536E-02 a       437     0    44     1     7
 -7.3218101284447723E-02 a       438     0    44     1     8
  1.3193074725714518E-01 a       439     0    44     1     9
 -1.1659602635617305E-01 a       440     0    44     1    10
  5.8197568307880095E-02 a       441     0    45     1     1
 -3.6934069963148276E-02 a       442     0    45     1     2
  1.5567143116243826E-01 a       443     0    45     1     3
  3.0475787162444479E-01 a       444     0    45     1     4
 -2.9772880212585459E-03 a       445     0    45     1     5
  8.5268936048384467E-02 a       446     0    45     1     6
  1.6625872008903397E-01 a       447     0    45     1     7
 -3.3320466370989410E-01 a       448     0    45     1     8
  3.1788059956654385E-01 a       449     0    45     1     9
 -2.2219023410220398E-01 a       450     0    45     1    10
  5.3082395771362319E-02 a       451     0    46     1     1
  1.4955812085176068E-01 a       452     0    46     1     2
  7.7774271054266597E-02 a       453     0    46     1     3
 -2.5307322184373543E-01 a       454     0    46     1     4
 -5.1842211430814251E-02 a       455     0    46     1     5
 -2.6280606712186705E-01 a       456     0    46     1     6
  1.6651062105054459E-01 a       457     0    46     1     7
  2.3488198670628888E-01 a       458     0    46     1     8
  1.3393295109909051E-01 a       459     0    46     1     9
 -6.4234153463951393E-02 a       460     0    46     1    10
  2.1878074568907102E-01 a       461     0    47     1     1
  4.2642476603246909E-01 a       462     0    47     1     2
  2.2001414211213577E-01 a       463     0    47     1     3
  2.1811916916252583E-01 a       464     0    47     1     4
 -4.0864430784147213E-02 a       465     0    47     1     5
  1.3864208429588895E-01 a       466     0    47     1     6
  4.2443470028809316E-01 a       467     0    47     1     7
 -5.3704911903731012E-01 a       468     0    47     1     8
  4.0576702905432575E-02 a       469     0    47     1     9
  2.4138942156828677E-01 a       470     0    47     1    10
 -8.2285416225869479E-01 b       471     1     1
 -1.1552950760594214E+00 b       472     1     2
 -1.0894057382866351E+00 b       473     1     3
  2.2031427966695424E-01 b       474     1     4
 -1.1400946832095209E+00 b       475     1     5
  2.7589433941739194E-01 b       476     1     6
  1.4587112993534919E+00 b       477     1     7
  4.3795406565145556E-01 b       478     1     8
 -3.9392313398452777E-01 b       479     1     9
  1.4876145624847521E+00 b       480     1    10
  2.9084892081341412E-01 a       481     1     1     2     1
 -4.6767633652889895E-01 a       482     1     1     2     2
 -5.2264650758162567E-01 a       483     1     1     2     3
 -6.8020236078343052E-02 a       484     1     1     2     4
 -4.2571205393106748E-01 a       485     1     1     2     5
  4.5701414018131747E-01 a       486     1     1     2     6
 -4.6035830709736913E-01 a       487     1     1     2     7
 -2.1750383148583424E-01 a       488     1     1     2     8
 -2.4078550621040212E-01 a       489     1     1     2     9
  2.3281899799250605E-01 a       490     1     1     2    10
  6.1431417277958178E-01 a       491     1     2     2     1
  7.5116249198588847E-01 a       492     1     2     2     2
 -7.7487635061851301E-01 a       493     1     2     2     3
  6.0997085072084967E-01 a       494     1     2     2     4
  1.2631352507317070E-01 a       495     1     2     2     5
  6.2814105435186862E-01 a       496     1     2     2     6
 -4.1683655898887284E-01 a       497     1     2     2     7
 -4.0498667166877228E-01 a       498     1     2     2     8
  7.4220500012322566E-01 a       499     1     2     2     9
  3.6331148833519750E-01 a       500     1     2     2    10
 -8.6077879837171500E-01 a       501     1     3     2     1
 -4.1347990950458546E-01 a       502     1     3     2     2
 -8.4323414205036210E-02 a       503     1     3     2     3
